station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address
Yaletown-Roundhouse Station,49.274566,-123.121817,MeeT in Yaletown,178,4.1,"Comfort Food, Gluten-Free, Vegetarian",$$,+16046961165,32.13664150540246,1165 Mainland Street
Yaletown-Roundhouse Station,49.274566,-123.121817,Zab Zaab Thai Cuisine,33,4.4,"Thai, Cideries, Cocktail Bars",,+16044136999,99.75441776283913,1211 Hamilton Street
Yaletown-Roundhouse Station,49.274566,-123.121817,Cactus Club Cafe,222,3.7,"Canadian (New), Cocktail Bars",$$$,+16046858070,102.3135170238514,357 Davie Street
Yaletown-Roundhouse Station,49.274566,-123.121817,Bistro Sakana,135,3.6,"Japanese, Sushi Bars, Bistros",$$$,+16046331280,100.62593996862788,1123 Mainland Street
Yaletown-Roundhouse Station,49.274566,-123.121817,Yaletown Brewing Company,476,3.3,"American, Brewpubs",$$,+16046812739,123.74995105003346,1111 Mainland Street
Yaletown-Roundhouse Station,49.274566,-123.121817,La Terrazza,141,3.5,Italian,$$$,+16048994449,233.3305886835627,1088 Cambie Street
Dunsmuir & Beatty,49.279764,-123.110154,Chambar,1556,4.2,Belgian,$$,+16048797119,45.600507221473194,568 Beatty Street
Dunsmuir & Beatty,49.279764,-123.110154,Jam Cafe on Beatty,1446,4.4,Breakfast & Brunch,$$,+17783791992,65.35093516696821,556 Beatty Street
Dunsmuir & Beatty,49.279764,-123.110154,Fanny Bay Oyster Bar & Shellfish Market,856,4.4,"Seafood, Seafood Markets",$$$,+17783799510,314.1769534370135,762 Cambie St
Dunsmuir & Beatty,49.279764,-123.110154,Tokyo In April,77,4.3,Japanese,$$,+16044232779,214.61556159446116,526 Abbott St
Dunsmuir & Beatty,49.279764,-123.110154,Pizzeria Ludica,191,4.0,"Pizza, Italian, Tabletop Games",$$,+16046695552,124.84525839443624,189 Keefer Place
Dunsmuir & Beatty,49.279764,-123.110154,Caveman Cafe,279,4.4,"Organic Stores, Salad, Cafes",$$,+16043310668,254.00529471883814,88 W Pender Street
Dunsmuir & Beatty,49.279764,-123.110154,Browns Socialhouse QE Theatre,59,4.3,"Burgers, Gastropubs",$$,+16046205545,219.82201155309556,675 Cambie St
Dunsmuir & Beatty,49.279764,-123.110154,Devil's Elbow Ale & Smoke House,200,3.5,"Gastropubs, Barbeque, Smokehouse",$$,+16045590611,55.32099495424257,562 Beatty Street
Dunsmuir & Beatty,49.279764,-123.110154,Miku,2315,4.4,"Japanese, Sushi Bars",$$$,+16045683900,822.1931658465008,200 Granville Street
Dunsmuir & Beatty,49.279764,-123.110154,TAKO,227,4.0,"Korean, Mexican",$,+17783797010,170.24143735873815,601 Expo Boulevard
Dunsmuir & Beatty,49.279764,-123.110154,Blue Water Cafe,1108,4.4,Seafood,$$$$,+16046888078,888.3787885898782,1095 Hamilton St
Dunsmuir & Beatty,49.279764,-123.110154,Lupo,459,4.3,Italian,$$$,+16045692535,548.1539419875756,869 Hamilton Street
Dunsmuir & Beatty,49.279764,-123.110154,Nuba in Gastown,763,4.1,"Mediterranean, Lebanese",$$$,+16046881655,335.44758744704114,207 W Hastings Street
Dunsmuir & Beatty,49.279764,-123.110154,Tsuki Sushi Bar,201,3.8,"Sushi Bars, Japanese",$$,+16045583805,226.14914623579384,509 Abbott Street
Dunsmuir & Beatty,49.279764,-123.110154,Phnom Penh,1711,4.2,"Cambodian, Vietnamese",$$,+16046825777,879.370736655307,244 E Georgia Street
Dunsmuir & Beatty,49.279764,-123.110154,Gotham Steakhouse & Bar,436,4.1,"Steakhouses, Cocktail Bars, Seafood",$$$$,+16046058282,542.7904802337019,615 Seymour Street
Dunsmuir & Beatty,49.279764,-123.110154,Sushi Den,173,3.2,"Japanese, Sushi Bars",$$,+16046874422,180.9529738131496,609 Abbott Street
Dunsmuir & Beatty,49.279764,-123.110154,Robba da Matti,516,4.2,"Italian, Tapas Bars",$$,+16045581174,921.5985567272245,1127 Mainland Street
Dunsmuir & Beatty,49.279764,-123.110154,Medina Cafe,2646,4.2,"Breakfast & Brunch, Middle Eastern, Wine Bars",$$,+16048793114,504.9113713715522,780 Richards Street
Dunsmuir & Beatty,49.279764,-123.110154,The Dirty Apron Delicatessen,71,4.5,"Cafes, Delicatessen, Breakfast & Brunch",$$,+16048798588,111.1698884229459,540 Beatty St
12th & Yukon (City Hall),49.260599,-123.113504,iDen & Quan Ju De Beijing Duck House,138,3.5,Chinese,,+12364777777,102.5557420689429,2808 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Indian Roti Kitchen,162,4.5,Indian,$$,+16048763767,220.70909593720518,2961 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Saku,254,4.3,Japanese,$$,+16044234600,361.01623385713395,548 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,La Taqueria Pinche Taco Shop,686,4.2,Mexican,$$,+16045582549,333.8215089303317,2450 Yukon Street
12th & Yukon (City Hall),49.260599,-123.113504,Passion8 Dessert Cafe,219,4.1,"Desserts, Korean, Coffee & Tea",$$,+17783798238,263.8906680159568,3010 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Vij's Restaurant,415,4.0,Indian,$$$,+16047366664,350.12920620507725,3106 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Marulilu Cafe,291,4.0,Cafes,$$,+16045684211,313.31640350238473,451 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,Hokkaido Ramen Santouka,232,4.2,"Noodles, Ramen, Soup",$$,+16045651770,368.829172093566,558 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,Sushi California,322,3.6,"Japanese, Sushi Bars",$$,+16048738284,279.5899163876464,388 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,Menya Raizo,83,3.8,Ramen,$$,+16048290697,306.30786341744465,401 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,Tropika On Cambie,175,2.9,"Malaysian, Singaporean, Thai",$$,+16048796002,227.9327082300124,2975 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Uma Sushi,123,4.3,"Japanese, Sushi Bars",$$$,+16044288588,355.38593024141807,450 W 8th Avenue
12th & Yukon (City Hall),49.260599,-123.113504,Seaport City Seafood Restaurant,61,4.2,"Dim Sum, Seafood, Cantonese",$$$,+16042227288,388.277514567383,2425 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Published On Main,140,4.4,"Tapas/Small Plates, Wine Bars, Cocktail Bars",,+16044234840,1244.355431482153,3593 Main Street
12th & Yukon (City Hall),49.260599,-123.113504,Peaceful Restaurant,624,3.7,"Chinese, Noodles",$$,+16048799878,341.9731256047405,110-532 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,The Firewood Café,122,3.9,Pizza,$$,+16048730001,250.88756826786886,3004 Cambie Street
12th & Yukon (City Hall),49.260599,-123.113504,Anh and Chi,687,4.0,"Vietnamese, Cocktail Bars",$$$,+16048788883,1105.5769743827439,3388 Main Street
12th & Yukon (City Hall),49.260599,-123.113504,Rogue Kitchen & Wetbar,150,3.4,"American, Gastropubs",$$,+16045689400,415.3375105869457,602 West Broadway Avenue
12th & Yukon (City Hall),49.260599,-123.113504,Yu Shang Hot Pot,81,4.3,Hot Pot,,+16045646686,924.4230237901722,202-950 W Broadway
12th & Yukon (City Hall),49.260599,-123.113504,The Golden Horn Turkish Bakery & Cafe,13,4.7,"Coffee & Tea, Bakeries, Cafes",,+16045660931,163.53446008720584,2857 Cambie Street
8th & Ash,49.264215,-123.117772,Saku,254,4.3,Japanese,$$,+16044234600,147.2713510393724,548 W Broadway
8th & Ash,49.264215,-123.117772,Hokkaido Ramen Santouka,232,4.2,"Noodles, Ramen, Soup",$$,+16045651770,141.58577810528803,558 W Broadway
8th & Ash,49.264215,-123.117772,Rogue Kitchen & Wetbar,150,3.4,"American, Gastropubs",$$,+16045689400,129.93683605293683,602 West Broadway Avenue
8th & Ash,49.264215,-123.117772,Dynasty Seafood Restaurant,331,3.6,"Dim Sum, Seafood, Cantonese",$$,+16048768388,268.51444766674626,777 W Broadway
8th & Ash,49.264215,-123.117772,Seaport City Seafood Restaurant,61,4.2,"Dim Sum, Seafood, Cantonese",$$$,+16042227288,192.90254831666505,2425 Cambie Street
8th & Ash,49.264215,-123.117772,Cactus Club Cafe,150,3.7,"Canadian (New), Cocktail Bars",$$,+16047146000,104.52190649549027,575 Broadway W
8th & Ash,49.264215,-123.117772,La Taqueria Pinche Taco Shop,686,4.2,Mexican,$$,+16045582549,372.63675925232536,2450 Yukon Street
8th & Ash,49.264215,-123.117772,Peaceful Restaurant,624,3.7,"Chinese, Noodles",$$,+16048799878,167.55774023267458,110-532 W Broadway
8th & Ash,49.264215,-123.117772,Marulilu Cafe,291,4.0,Cafes,$$,+16045684211,280.9232027905117,451 W Broadway
8th & Ash,49.264215,-123.117772,Uma Sushi,123,4.3,"Japanese, Sushi Bars",$$$,+16044288588,294.92779678121923,450 W 8th Avenue
8th & Ash,49.264215,-123.117772,Yelp Community Week: Pablo Cheese Tart,74,4.8,Yelp Events,,,181.92614410466132,511 W Broadway
8th & Ash,49.264215,-123.117772,A.Bento,33,4.0,"Taiwanese, Soup, Hot Pot",$$,+16044239585,140.91206635650872,656W Broadway
8th & Ash,49.264215,-123.117772,Yolks,360,3.6,"Coffee & Tea, Breakfast & Brunch",$$,+16045599655,151.79868082309005,546 W Broadway
8th & Ash,49.264215,-123.117772,Kamei on Broadway,23,4.3,"Japanese, Sushi Bars, Asian Fusion",,+16048763388,67.36141031864139,601 W Broadway
8th & Ash,49.264215,-123.117772,Salmon n' Bannock,221,4.5,Canadian (New),$$,+16045688971,875.4916380928051,1128 W Broadway
8th & Ash,49.264215,-123.117772,Vij's Restaurant,415,4.0,Indian,$$$,+16047366664,769.2302693429363,3106 Cambie Street
8th & Ash,49.264215,-123.117772,Pizza Rubato Napoletana,11,4.1,"Pizza, Italian",,+16049090773,96.75492010395334,561 W Broadway
8th & Ash,49.264215,-123.117772,Yu Shang Hot Pot,81,4.3,Hot Pot,,+16045646686,582.32202533909,202-950 W Broadway
8th & Ash,49.264215,-123.117772,Banana Leaf,314,3.7,"Malaysian, Singaporean",$$,+16047316333,362.97098000529024,820 W Broadway
8th & Ash,49.264215,-123.117772,Menya Raizo,83,3.8,Ramen,$$,+16048290697,352.6112897186915,401 W Broadway
Spyglass & Seawall,49.270877,-123.115103,Blue Water Cafe,1108,4.4,Seafood,$$$$,+16046888078,737.5799629295665,1095 Hamilton St
Spyglass & Seawall,49.270877,-123.115103,The Flying Pig,1339,4.0,"Canadian (New), Seafood",$$,+16045681344,683.6236259301785,1168 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,Lupo,459,4.3,Italian,$$$,+16045692535,829.1991897657293,869 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,Robba da Matti,516,4.2,"Italian, Tapas Bars",$$,+16045581174,650.3235103250471,1127 Mainland Street
Spyglass & Seawall,49.270877,-123.115103,Fanny Bay Oyster Bar & Shellfish Market,856,4.4,"Seafood, Seafood Markets",$$$,+17783799510,862.6740348726809,762 Cambie St
Spyglass & Seawall,49.270877,-123.115103,OEB Breakfast Co. - Yaletown,863,4.3,Breakfast & Brunch,$$,+16044233447,416.47047193128583,1137 Marinaside Crescent
Spyglass & Seawall,49.270877,-123.115103,Minami,784,4.2,"Japanese, Sushi Bars",$$$,+16046858080,639.9604319007742,1118 Mainland Street
Spyglass & Seawall,49.270877,-123.115103,Rodney's Oyster House,851,4.0,Seafood,$$,+16046090080,701.5151634155815,1228 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,Sushi Jin,144,4.6,"Japanese, Sushi Bars",$$$,+16045598834,1155.8792455536102,750 Nelson Street
Spyglass & Seawall,49.270877,-123.115103,Cioppino's Mediterranean Grill,206,4.2,"Mediterranean, Italian",$$$$,+16046887466,708.8105111963363,1133 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,Elisa,220,4.2,Steakhouses,$$$$,+16043625443,729.1957018652839,1109 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,Tutto,62,4.3,"Italian, Bars",$$$,+16046338868,887.874730570286,901 Homer St
Spyglass & Seawall,49.270877,-123.115103,The Mexican Antojitos Y Cantina,414,4.3,Mexican,$$,+16045690955,1092.206719638169,1049 Granville Street
Spyglass & Seawall,49.270877,-123.115103,Provence Marinaside,367,3.6,"Seafood, French, Breakfast & Brunch",$$$,+16046814144,423.8421500724195,1177 Marinaside Crescent
Spyglass & Seawall,49.270877,-123.115103,Saku,254,4.3,Japanese,$$,+16044234600,872.1879908909899,548 W Broadway
Spyglass & Seawall,49.270877,-123.115103,La Taqueria Pinche Taco Shop,686,4.2,Mexican,$$,+16045582549,831.6504451479566,2450 Yukon Street
Spyglass & Seawall,49.270877,-123.115103,Brix & Mortar,328,4.0,"Wine Bars, Canadian (New), Venues & Event Spaces",$$$,+16049159463,724.1496066251535,1137 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,Moltaqa Moroccan Restaurant,155,4.2,"Mediterranean, Moroccan",$$,+16048411182,680.9329819236507,1002 Mainland
Spyglass & Seawall,49.270877,-123.115103,Tasty Indian Bistro,236,4.1,Indian,$$,+16044233300,748.3583088087557,1261 Hamilton Street
Spyglass & Seawall,49.270877,-123.115103,The Parlour,470,3.9,"Pizza, Lounges, Tapas/Small Plates",$$,+16045683322,759.453879878686,1011 Hamilton Street
Stamps Landing,49.26893,-123.11813,Mahony’s Tavern,164,2.7,Irish Pub,$$,+16048760234,31.997344338451136,601 Stamps Landing
Stamps Landing,49.26893,-123.11813,Blue Water Cafe,1108,4.4,Seafood,$$$$,+16046888078,839.2401880304808,1095 Hamilton St
Stamps Landing,49.26893,-123.11813,The Flying Pig,1339,4.0,"Canadian (New), Seafood",$$,+16045681344,736.0945554091596,1168 Hamilton Street
Stamps Landing,49.26893,-123.11813,Robba da Matti,516,4.2,"Italian, Tapas Bars",$$,+16045581174,740.4516213638359,1127 Mainland Street
Stamps Landing,49.26893,-123.11813,Rodney's Oyster House,851,4.0,Seafood,$$,+16046090080,703.9875891987372,1228 Hamilton Street
Stamps Landing,49.26893,-123.11813,OEB Breakfast Co. - Yaletown,863,4.3,Breakfast & Brunch,$$,+16044233447,510.0150313067858,1137 Marinaside Crescent
Stamps Landing,49.26893,-123.11813,Minami,784,4.2,"Japanese, Sushi Bars",$$$,+16046858080,730.6836289817998,1118 Mainland Street
Stamps Landing,49.26893,-123.11813,Cioppino's Mediterranean Grill,206,4.2,"Mediterranean, Italian",$$$$,+16046887466,779.7094952516408,1133 Hamilton Street
Stamps Landing,49.26893,-123.11813,Salmon n' Bannock,221,4.5,Canadian (New),$$,+16045688971,1053.6458215636114,1128 W Broadway
Stamps Landing,49.26893,-123.11813,Branas Mediterranean Grill,65,3.5,"Mediterranean, Greek",$$,+16045686707,64.19855117395622,617 Stamps Landing
Stamps Landing,49.26893,-123.11813,Saku,254,4.3,Japanese,$$,+16044234600,656.7376836829743,548 W Broadway
Stamps Landing,49.26893,-123.11813,Elisa,220,4.2,Steakhouses,$$$$,+16043625443,819.1028966779007,1109 Hamilton Street
Stamps Landing,49.26893,-123.11813,La Taqueria Pinche Taco Shop,686,4.2,Mexican,$$,+16045582549,714.0475049571124,2450 Yukon Street
Stamps Landing,49.26893,-123.11813,The Wicklow Public House,90,3.4,Pubs,$$,+16048790821,51.657371475776365,610 Stamps Landing
Stamps Landing,49.26893,-123.11813,Brix & Mortar,328,4.0,"Wine Bars, Canadian (New), Venues & Event Spaces",$$$,+16049159463,794.5003917374679,1137 Hamilton Street
Stamps Landing,49.26893,-123.11813,Moltaqa Moroccan Restaurant,155,4.2,"Mediterranean, Moroccan",$$,+16048411182,836.5845722474609,1002 Mainland
Stamps Landing,49.26893,-123.11813,Tasty Indian Bistro,236,4.1,Indian,$$,+16044233300,733.6657151088782,1261 Hamilton Street
Stamps Landing,49.26893,-123.11813,Hokkaido Ramen Santouka,232,4.2,"Noodles, Ramen, Soup",$$,+16045651770,656.048077477322,558 W Broadway
Stamps Landing,49.26893,-123.11813,Yu Shang Hot Pot,81,4.3,Hot Pot,,+16045646686,842.1922680100273,202-950 W Broadway
Stamps Landing,49.26893,-123.11813,Manoush'eh,250,4.8,"Lebanese, Mediterranean, Halal",$,+16044404402,1021.0513500743994,620 Davie Street
Ontario & Seawall,49.271721,-123.104207,CRAFT Beer Market,527,3.4,"Beer Bar, Burgers, Canadian (New)",$$,+16047092337,215.2883240152688,85 W 1st Avenue
Ontario & Seawall,49.271721,-123.104207,Tap & Barrel - Olympic Village,470,3.1,"American, Wine Bars, Beer Bar",$$,+16046852223,141.40941929473772,75 Athletes Way
Ontario & Seawall,49.271721,-123.104207,Phnom Penh,1711,4.2,"Cambodian, Vietnamese",$$,+16046825777,863.8781911819214,244 E Georgia Street
Ontario & Seawall,49.271721,-123.104207,Gusto A Taste of Italy,90,4.2,"Desserts, Italian, Coffee & Tea",$$,+16048748786,130.41792841302146,1610 Salt St
Ontario & Seawall,49.271721,-123.104207,Fanny Bay Oyster Bar & Shellfish Market,856,4.4,"Seafood, Seafood Markets",$$$,+17783799510,1049.8294113389993,762 Cambie St
Ontario & Seawall,49.271721,-123.104207,Lupo,459,4.3,Italian,$$$,+16045692535,1192.6442708627683,869 Hamilton Street
Ontario & Seawall,49.271721,-123.104207,Chambar,1556,4.2,Belgian,$$,+16048797119,1024.5562367016298,568 Beatty Street
Ontario & Seawall,49.271721,-123.104207,Bodega On Main,223,3.9,"Spanish, Tapas/Small Plates, Tapas Bars",$$,+16045658815,532.1478151578231,1014 Main Street
Ontario & Seawall,49.271721,-123.104207,Terra Breads,140,4.0,"Bakeries, Cafes",$$,+16048771183,190.5343632081914,1605 Manitoba Street
Ontario & Seawall,49.271721,-123.104207,Johnnie Fox's Irish Pub,122,3.9,"Irish, Pubs",$$,+12365200933,261.9666168746542,1601 Main Street
Ontario & Seawall,49.271721,-123.104207,Jam Cafe on Beatty,1446,4.4,Breakfast & Brunch,$$,+17783791992,1027.525521561468,556 Beatty Street
Ontario & Seawall,49.271721,-123.104207,The Flying Pig - Village,214,3.3,Canadian (New),$$,+16045691111,344.65376872082965,127 W 2nd Avenue
Ontario & Seawall,49.271721,-123.104207,Kissa Tanto,299,4.1,"Japanese, Italian",$$$$,+17783798078,1083.9971814801424,263 E Pender Street
Ontario & Seawall,49.271721,-123.104207,Medina Cafe,2646,4.2,"Breakfast & Brunch, Middle Eastern, Wine Bars",$$,+16048793114,1344.1710287079363,780 Richards Street
Ontario & Seawall,49.271721,-123.104207,Bao Bei Chinese Brasserie,428,3.9,Chinese,$$$,+16046880876,915.8911112467235,163 Keefer Street
Ontario & Seawall,49.271721,-123.104207,Saku,254,4.3,Japanese,$$,+16044234600,1318.0407287312066,548 W Broadway
Ontario & Seawall,49.271721,-123.104207,Torafuku,227,3.8,"Asian Fusion, Japanese, Vietnamese",$$,+17789032006,571.4740521516309,958 Main Street
Ontario & Seawall,49.271721,-123.104207,Earnest Ice Cream,400,4.4,Ice Cream & Frozen Yogurt,$$,+17783790697,331.25811216306363,1829 Quebec Street
Ontario & Seawall,49.271721,-123.104207,Hon's Wonton House,60,3.3,"Noodles, Cantonese",,+16047080306,250.80780978912227,25 E 2nd Avenue
Ontario & Seawall,49.271721,-123.104207,Chinatown BBQ,317,4.4,"Barbeque, Cantonese",$$,+16044282626,973.2906063696429,130 E Pender Street
Canada Place,49.287214,-123.11287,Miku,2315,4.4,"Japanese, Sushi Bars",$$$,+16045683900,35.89487452936265,200 Granville Street
Canada Place,49.287214,-123.11287,Five Sails Restaurant,199,4.4,French,$$$$,+16048442855,95.90250903514108,401-999 Canada Place
Canada Place,49.287214,-123.11287,Botanist,412,4.3,"Canadian (New), Diners, Breakfast & Brunch",$$$,+16046955500,271.857352775999,1038 Canada Place
Canada Place,49.287214,-123.11287,ARC Restaurant,186,4.0,"Canadian (New), Cocktail Bars",$$$,+16046911818,62.883395769199176,900 Canada Place Way
Canada Place,49.287214,-123.11287,Riley's Fish & Steak,87,4.1,"Seafood, Diners, Steakhouses",,+16046298800,169.214218112257,200 Burrard Street
Canada Place,49.287214,-123.11287,Chop Steakhouse & Bar,44,4.2,"Steakhouses, Seafood, Lounges",,+16043062222,220.92571330497003,1055 Canada Place
Canada Place,49.287214,-123.11287,Rogue Kitchen & Wetbar,397,3.5,"American, Gastropubs",$$,+16046788000,232.73033927102412,601 W Cordova Street
Canada Place,49.287214,-123.11287,Nightingale,523,4.1,"Live/Raw Food, Canadian (New), Pizza",$$$,+16046959500,356.1349623237559,1017 West Hastings Street
Canada Place,49.287214,-123.11287,Cactus Club Cafe,902,4.2,"Canadian (New), Cocktail Bars",$$,+16046207410,458.17414884549896,1085 Canada Place
Canada Place,49.287214,-123.11287,Hydra Estiatorio,163,3.8,"Mediterranean, Greek",$$$,+16044160880,282.7872905519968,825 W Pender Street
Canada Place,49.287214,-123.11287,Top of Vancouver Revolving Restaurant,398,3.2,American,$$$$,+16046692220,288.0212208263675,555 W Hastings St
Canada Place,49.287214,-123.11287,Moose's Down Under,152,4.0,"Pubs, Australian, Comfort Food",$$,+16046833300,306.67955299276593,830 Pender Street W
Canada Place,49.287214,-123.11287,Palate Kitchen,127,4.0,"Coffee & Tea, Breakfast & Brunch",$$,+16044281313,226.2403744770269,848 W Hastings Street
Canada Place,49.287214,-123.11287,Gotham Steakhouse & Bar,436,4.1,"Steakhouses, Cocktail Bars, Seafood",$$$$,+16046058282,526.7910527062227,615 Seymour Street
Canada Place,49.287214,-123.11287,Tap & Barrel - Convention Centre,343,3.8,Comfort Food,$$,+16042359827,411.3976087168155,1055 Canada Place
Canada Place,49.287214,-123.11287,Chambar,1556,4.2,Belgian,$$,+16048797119,814.4310312391611,568 Beatty Street
Canada Place,49.287214,-123.11287,Hy's Steakhouse & Cocktail Bar,356,4.0,"Steakhouses, Cocktail Bars, Seafood",$$$$,+16046837671,548.2821277017048,637 Hornby Street
Canada Place,49.287214,-123.11287,The Lobby Lounge and RawBar,121,3.9,"Lounges, Sushi Bars, Piano Bars",$$$,+16046955557,271.857352775999,1038 Canada Place
Canada Place,49.287214,-123.11287,Hawksworth Restaurant,672,4.1,Canadian (New),$$$,+16046737000,623.6671215777563,801 W Georgia Street
Canada Place,49.287214,-123.11287,Lupo,459,4.3,Italian,$$$,+16045692535,1053.665463876605,869 Hamilton Street
Granville & Georgia,49.282409,-123.118541,Hawksworth Restaurant,672,4.1,Canadian (New),$$$,+16046737000,118.97905701210559,801 W Georgia Street
